LAMMPS data file for coarse-grained system

1000 atoms
2 atom types

0.0 87.71491054137414 xlo xhi
0.0 87.71491054137414 ylo yhi
0.0 87.71491054137414 zlo zhi

Masses

1 1.0  # BENZ
2 1.0  # WAT

Atoms  # full

1 1 1 0.0 55.225800 15.982718 80.570331
2 1 1 0.0 0.934524 10.597993 31.545459
3 1 1 0.0 47.997608 39.108169 73.884304
4 1 1 0.0 36.571908 42.375005 76.056065
5 1 1 0.0 25.791427 35.231913 12.672064
6 1 1 0.0 2.308398 18.719743 69.048233
7 1 1 0.0 35.981112 72.057535 22.183025
8 1 1 0.0 19.977859 45.879731 31.098972
9 1 1 0.0 2.728373 1.720673 15.257307
10 1 1 0.0 71.861305 34.008742 80.792554
11 1 1 0.0 26.295007 77.823667 12.945388
12 1 1 0.0 61.091181 51.166573 70.600204
13 1 1 0.0 45.947071 37.646159 28.655374
14 1 1 0.0 4.972348 73.697891 45.453950
15 1 1 0.0 48.161453 86.971667 64.695890
16 1 1 0.0 85.181472 22.611141 64.981572
17 1 1 0.0 46.995087 50.909340 32.366624
18 1 1 0.0 58.693392 80.403835 75.196236
19 1 1 0.0 71.010392 6.041719 30.405683
20 1 1 0.0 7.580451 43.035918 3.585472
21 1 1 0.0 50.224095 18.231307 32.341728
22 1 1 0.0 45.192026 58.329999 68.744454
23 1 1 0.0 3.158123 5.611454 24.090534
24 1 1 0.0 43.585109 53.499999 24.013384
25 1 1 0.0 57.109028 36.892444 57.658426
26 1 1 0.0 14.244179 74.315417 7.512986
27 1 1 0.0 73.275781 15.858795 84.045118
28 1 1 0.0 64.621217 51.845517 45.561419
29 1 1 0.0 32.847362 54.913474 72.433192
30 1 1 0.0 65.949387 40.054344 51.087140
31 1 1 0.0 50.693478 52.443679 29.013864
32 1 1 0.0 12.467784 72.077324 50.207819
33 1 1 0.0 83.375017 36.588379 48.435874
34 1 1 0.0 59.299747 46.744964 72.486883
35 1 1 0.0 86.508668 49.873854 19.461743
36 1 1 0.0 22.372423 68.146747 22.336448
37 1 1 0.0 31.395771 50.331667 80.832974
38 1 1 0.0 54.060518 33.655968 83.883979
39 1 1 0.0 35.912008 64.456388 49.601809
40 1 1 0.0 77.976756 20.897333 0.012901
41 1 1 0.0 49.569729 25.605195 77.637017
42 1 1 0.0 57.947158 52.584159 12.199733
43 1 1 0.0 32.385392 21.872359 71.788472
44 1 1 0.0 73.394872 33.325568 40.554110
45 1 1 0.0 35.349037 8.840479 44.379941
46 1 1 0.0 28.717505 38.742064 25.565319
47 1 1 0.0 64.616900 28.398638 13.740639
48 1 1 0.0 57.173628 22.199166 30.517187
49 1 1 0.0 21.091730 11.773959 83.969627
50 1 1 0.0 27.231888 70.775894 10.793269
51 1 1 0.0 53.105386 18.899038 55.448676
52 1 1 0.0 69.803191 53.119490 35.672963
53 1 1 0.0 43.497100 83.713042 75.872599
54 1 1 0.0 12.645191 41.803042 41.161505
55 1 1 0.0 10.267122 19.310089 18.808833
56 1 1 0.0 66.683049 35.356423 55.464256
57 1 1 0.0 24.996879 46.830033 39.428940
58 1 1 0.0 76.907038 84.678481 73.077336
59 1 1 0.0 55.402227 71.148449 14.922141
60 1 1 0.0 8.771897 72.307696 32.891847
61 1 1 0.0 68.572910 21.098243 11.045241
62 1 1 0.0 8.801051 72.118554 79.662103
63 1 1 0.0 16.522974 15.262679 30.061214
64 1 1 0.0 16.397820 33.084221 15.955987
65 1 1 0.0 43.172291 83.395403 22.351577
66 1 1 0.0 13.968678 57.347883 73.739427
67 1 1 0.0 24.945245 66.703949 46.125787
68 1 1 0.0 8.258298 42.976328 9.389422
69 1 1 0.0 28.084197 7.152443 37.754200
70 1 1 0.0 55.326146 78.181821 63.841796
71 1 1 0.0 69.936797 48.177455 48.117386
72 1 1 0.0 31.168447 37.787918 81.317913
73 1 1 0.0 9.593429 54.204947 82.653038
74 1 1 0.0 76.305750 24.640564 82.228699
75 1 1 0.0 74.687818 61.646147 18.985718
76 1 1 0.0 59.583406 3.948439 79.120923
77 1 1 0.0 61.469210 45.061608 66.367537
78 1 1 0.0 22.255756 19.024807 76.300686
79 1 1 0.0 27.886045 43.984372 2.979714
80 1 1 0.0 10.031352 75.336029 36.608206
81 1 1 0.0 54.613376 14.402525 3.490688
82 1 1 0.0 22.950346 72.037085 59.640540
83 1 1 0.0 46.982303 1.696856 28.475358
84 1 1 0.0 42.541423 21.645461 61.581996
85 1 1 0.0 60.055673 42.576314 5.118223
86 1 1 0.0 3.129387 82.716087 3.138955
87 1 1 0.0 61.975813 57.243760 37.728256
88 1 1 0.0 30.370151 86.125326 83.220568
89 1 1 0.0 71.156550 39.389642 81.383687
90 1 1 0.0 5.760169 85.506569 26.822705
91 1 1 0.0 29.639460 28.665564 79.035723
92 1 1 0.0 17.737487 67.815282 33.475922
93 1 1 0.0 76.749664 16.891692 74.118695
94 1 1 0.0 51.216913 67.225510 85.566397
95 1 1 0.0 42.849956 81.111468 28.071922
96 1 1 0.0 30.933227 71.290604 34.778076
97 1 1 0.0 63.069873 86.982795 5.665606
98 1 1 0.0 68.547501 85.399590 44.831369
99 1 1 0.0 11.849936 67.333562 44.661350
100 1 1 0.0 29.815586 19.928551 33.363932
101 1 2 0.0 38.884467 6.663095 41.402189
102 1 2 0.0 58.168539 81.987322 8.346417
103 1 2 0.0 75.250178 46.787317 12.476367
104 1 2 0.0 43.692033 80.425867 26.375010
105 1 2 0.0 86.088744 71.723722 8.315289
106 1 2 0.0 87.610900 85.146894 63.707756
107 1 2 0.0 83.862228 13.106756 18.002089
108 1 2 0.0 56.713656 27.504867 62.680283
109 1 2 0.0 12.410201 45.970350 75.185744
110 1 2 0.0 20.274645 27.478239 33.436828
111 1 2 0.0 11.186139 39.172411 50.462328
112 1 2 0.0 83.215983 55.352661 10.955334
113 1 2 0.0 69.800167 5.813712 28.843128
114 1 2 0.0 44.653411 12.329456 68.116117
115 1 2 0.0 54.359511 38.286544 78.881706
116 1 2 0.0 63.151033 70.317667 66.659628
117 1 2 0.0 45.427767 12.656089 26.736499
118 1 2 0.0 82.179417 41.175267 35.727089
119 1 2 0.0 75.199856 54.450711 43.554533
120 1 2 0.0 0.695728 81.433089 1.980412
121 1 2 0.0 29.878394 51.899794 12.813867
122 1 2 0.0 49.553422 61.427472 52.168578
123 1 2 0.0 27.819711 2.028217 49.693250
124 1 2 0.0 44.580622 16.660534 6.105923
125 1 2 0.0 79.293311 14.668589 64.737517
126 1 2 0.0 25.101756 22.363256 69.047833
127 1 2 0.0 11.269628 63.129683 58.339711
128 1 2 0.0 4.224806 61.028689 68.086994
129 1 2 0.0 38.392283 44.463200 74.355989
130 1 2 0.0 1.376295 63.541750 59.418939
131 1 2 0.0 84.891894 54.483228 71.906383
132 1 2 0.0 59.772150 45.838289 65.211344
133 1 2 0.0 43.497739 68.508200 40.298428
134 1 2 0.0 13.639645 1.680589 60.013467
135 1 2 0.0 52.501817 7.271601 12.989201
136 1 2 0.0 34.609117 58.645850 6.913856
137 1 2 0.0 68.794994 44.589806 67.870400
138 1 2 0.0 23.554145 29.717939 51.646822
139 1 2 0.0 38.770389 4.034412 2.764056
140 1 2 0.0 49.542561 54.133856 57.669583
141 1 2 0.0 48.040467 75.851789 35.352856
142 1 2 0.0 55.930000 54.206883 76.752050
143 1 2 0.0 55.654189 52.618006 21.307089
144 1 2 0.0 77.431444 47.086106 65.029300
145 1 2 0.0 74.156361 68.076006 80.476178
146 1 2 0.0 14.085145 15.125478 28.183222
147 1 2 0.0 24.897589 14.118312 29.931111
148 1 2 0.0 46.037111 83.333928 78.036872
149 1 2 0.0 54.696017 10.829228 27.954133
150 1 2 0.0 79.464661 49.893372 20.806812
151 1 2 0.0 48.784200 35.211067 20.519756
152 1 2 0.0 63.461817 64.194439 80.307672
153 1 2 0.0 86.665906 23.040256 76.925594
154 1 2 0.0 17.748589 0.831495 8.994301
155 1 2 0.0 20.688201 58.268928 40.594539
156 1 2 0.0 29.590939 32.697078 28.881161
157 1 2 0.0 14.634923 59.669961 20.713423
158 1 2 0.0 54.250856 8.104028 68.990356
159 1 2 0.0 69.107894 14.370201 33.126056
160 1 2 0.0 68.227033 62.121022 24.949867
161 1 2 0.0 38.616661 68.722506 63.401422
162 1 2 0.0 71.529456 21.821089 49.158689
163 1 2 0.0 67.944456 6.208873 78.812039
164 1 2 0.0 77.290617 48.372578 35.628000
165 1 2 0.0 53.196406 40.477072 87.613222
166 1 2 0.0 33.928511 68.451139 3.239806
167 1 2 0.0 32.743650 76.902306 9.924862
168 1 2 0.0 3.978739 4.222728 62.411039
169 1 2 0.0 34.833239 49.194000 22.108089
170 1 2 0.0 25.127645 3.941328 59.781433
171 1 2 0.0 7.458373 20.592256 85.032106
172 1 2 0.0 3.148356 50.154033 80.141428
173 1 2 0.0 62.238361 24.169756 18.164089
174 1 2 0.0 42.298817 87.508433 57.476294
175 1 2 0.0 4.111306 70.333106 28.608894
176 1 2 0.0 36.292528 54.949122 70.994544
177 1 2 0.0 37.701350 55.843767 16.346256
178 1 2 0.0 12.575367 69.409878 13.690145
179 1 2 0.0 41.162339 20.498089 33.572228
180 1 2 0.0 86.831933 50.343922 54.591800
181 1 2 0.0 12.435478 24.459145 13.188589
182 1 2 0.0 75.956628 2.549662 52.781056
183 1 2 0.0 24.496867 75.424967 29.877750
184 1 2 0.0 19.584034 43.957744 8.126234
185 1 2 0.0 43.023556 17.411923 48.795139
186 1 2 0.0 7.481878 82.239183 73.231706
187 1 2 0.0 77.826889 69.897800 41.719339
188 1 2 0.0 26.400510 16.656034 41.825483
189 1 2 0.0 46.186083 64.356200 11.326573
190 1 2 0.0 13.007701 9.999173 61.746100
191 1 2 0.0 54.318478 28.339028 54.473500
192 1 2 0.0 36.842944 73.342656 46.549344
193 1 2 0.0 4.207901 48.429200 47.628461
194 1 2 0.0 87.618961 80.795050 81.977839
195 1 2 0.0 0.716928 26.513339 84.003400
196 1 2 0.0 2.640501 39.452522 20.507534
197 1 2 0.0 63.299406 53.048433 46.938328
198 1 2 0.0 41.248056 63.509722 0.783028
199 1 2 0.0 59.075128 29.589839 7.785951
200 1 2 0.0 25.262867 2.782445 73.301756
201 1 2 0.0 15.035756 15.336534 45.376117
202 1 2 0.0 42.595672 69.277706 26.201635
203 1 2 0.0 79.717856 26.270532 50.147744
204 1 2 0.0 60.722367 21.269201 41.239622
205 1 2 0.0 19.471978 79.476917 22.015701
206 1 2 0.0 68.838794 54.800328 35.827467
207 1 2 0.0 68.760700 7.127989 20.504201
208 1 2 0.0 85.907606 51.760278 37.535933
209 1 2 0.0 5.038039 52.519483 4.714495
210 1 2 0.0 13.325589 1.278228 44.691489
211 1 2 0.0 60.467311 60.334844 51.387911
212 1 2 0.0 64.176211 79.883133 65.218289
213 1 2 0.0 49.614578 66.711483 84.422622
214 1 2 0.0 6.890117 70.275317 78.472706
215 1 2 0.0 23.649145 73.927844 58.342967
216 1 2 0.0 29.238500 82.487600 63.762278
217 1 2 0.0 3.797195 37.985144 60.698983
218 1 2 0.0 75.036767 64.814511 14.949145
219 1 2 0.0 65.131994 52.595456 10.744445
220 1 2 0.0 51.262822 21.205145 22.987478
221 1 2 0.0 7.883373 28.370206 59.532906
222 1 2 0.0 20.761201 76.860300 81.144050
223 1 2 0.0 81.342817 83.517794 7.708189
224 1 2 0.0 45.923394 81.044267 48.859739
225 1 2 0.0 66.519978 23.708089 59.866544
226 1 2 0.0 52.910678 69.909339 54.453294
227 1 2 0.0 30.570267 6.516595 81.089033
228 1 2 0.0 23.415867 49.413544 74.540911
229 1 2 0.0 6.919656 58.354750 54.114978
230 1 2 0.0 33.383072 21.316145 28.229789
231 1 2 0.0 30.078144 66.399661 62.195478
232 1 2 0.0 83.929683 42.281300 57.116872
233 1 2 0.0 72.492394 75.009133 9.649045
234 1 2 0.0 33.434500 40.832417 10.359278
235 1 2 0.0 36.402789 10.464345 26.925994
236 1 2 0.0 7.684773 44.248517 81.532011
237 1 2 0.0 19.486478 14.906756 76.252844
238 1 2 0.0 56.996417 45.249039 49.016817
239 1 2 0.0 61.554872 71.516628 6.867656
240 1 2 0.0 47.053483 63.040872 61.299939
241 1 2 0.0 72.216539 75.723511 28.940733
242 1 2 0.0 63.492911 30.414767 24.681089
243 1 2 0.0 82.746333 23.703256 66.334483
244 1 2 0.0 29.970456 24.457645 7.833578
245 1 2 0.0 35.131133 56.405344 87.140150
246 1 2 0.0 86.477594 71.207744 38.224106
247 1 2 0.0 6.359645 6.454045 72.552989
248 1 2 0.0 58.173761 60.525522 31.222544
249 1 2 0.0 54.194683 81.645467 31.029233
250 1 2 0.0 73.245878 35.870244 40.345022
251 1 2 0.0 5.101251 14.988867 7.904951
252 1 2 0.0 24.406701 83.220517 55.365372
253 1 2 0.0 20.743312 31.640239 65.619378
254 1 2 0.0 16.704867 77.154922 56.532706
255 1 2 0.0 20.580589 39.916983 70.856033
256 1 2 0.0 20.190589 18.509534 86.871056
257 1 2 0.0 5.321389 75.952061 44.920489
258 1 2 0.0 18.892645 0.321178 52.085500
259 1 2 0.0 71.712928 53.969256 62.861889
260 1 2 0.0 26.962794 45.315439 38.217428
261 1 2 0.0 21.319145 56.564000 51.505311
262 1 2 0.0 65.340200 80.544478 11.470928
263 1 2 0.0 67.915783 82.963450 80.873200
264 1 2 0.0 34.373800 61.310422 37.090022
265 1 2 0.0 51.661333 13.272589 74.652267
266 1 2 0.0 76.510883 67.138533 51.285706
267 1 2 0.0 17.940423 71.382411 87.633878
